Index,Intersection Name,Latitude,Longitude
20615,Santos Street and San Bruno Avenue,36.99051637385618,-120.63212656915742
20616,Machado Street and Auction Street,37.068651912263,-120.863221674202
20617,Buchanan Hollow Road and Buchanan Hollow Road,37.19946164793978,-120.27082252726201
20618,Buchanan Hollow Road and Minturn Road,37.19946164793978,-120.27082252726201
20619,Avocet Drive and Partridge Drive,37.3337672852771,-120.45574850683873
20620,Avocet Drive and Avocet Court,37.3337672852771,-120.45574850683873
20621,Avocet Drive and Mallard Drive,37.33608914747396,-120.45562326921392
20622,Sultana Drive and Livingston Cressey Road,37.41858427690086,-120.68581158969954
20623,Frank Street and Willmott Avenue,37.06914125033919,-120.85345557673838
20624,Shirley Street and Shirley Street,37.29297848827006,-120.45795211750769
20625,Shirley Street and Ann Court,37.29297848827006,-120.45795211750769
20626,Donna Drive and Donna Drive,37.32869234380026,-120.46220017766422
20627,Donna Drive and White Wolf Court,37.32869234380026,-120.46220017766422
20628,Arden Lane and Bedford Drive,37.311250153758465,-120.44855226201388
20629,Arden Lane and Mckee Road,37.31135453045954,-120.4444899663308
20630,Arden Lane and Mckee Road,37.31135453045954,-120.4444899663308
20631,Arden Lane and Arden Lane,37.31135453045954,-120.4444899663308
20632,Linwood Court and Santa Barbara Street,37.07633872700722,-120.84772898503172
20633,Seville Drive and Canal Street,37.28688028932368,-120.49119830585421
20634,Seville Drive and M Street,37.286872154287956,-120.49271762121916
20635,Seville Drive and Seville Drive,37.286872154287956,-120.49271762121916
20636,Laura Avenue and Teak Avenue,37.320992797811826,-120.44538873465828
20637,Laura Avenue and Brookdale Drive,37.32304662785308,-120.44532457884256
20638,15Th Street and P Street,37.30135692851165,-120.49073590653833
20639,15Th Street and 15Th Street,37.30135692851165,-120.49073590653833
20640,Oregon Drive and Parsons Avenue,37.31361519117563,-120.4512827660302
20641,Catrina Road and Indiana Road,37.05827907489852,-120.59792566413917
20642,Catrina Road and Willis Road,37.061387907359105,-120.5722526907074
20643,Willmott Avenue and Santa Rita Street,37.06918374910513,-120.8371070323117
20644,Willmott Avenue and Willmott Avenue,37.06918374910513,-120.8371070323117
20645,Hartley Road and Reilly Road,37.258761931893744,-120.51509870158364
20646,Hartley Road and Hartley Road,37.258761931893744,-120.51509870158364
20647,Phelps Drive and M Street,37.345185770297384,-120.47774486371216
20648,Bellevue Road and MUIR STREET,37.36047947830903,-120.58855692644039
20649,Bellevue Road and Bellevue Road,37.36047947830903,-120.58855692644039
20650,Bellevue Road and Stone Creek Drive,37.36047947830903,-120.58855692644039
20651,Gilmore Drive and Stern Drive,37.35598766047738,-120.47077965540208
20652,Gilmore Drive and Gilmore Drive,37.35598766047738,-120.47077965540208
20653,Park Place and North Bear Creek Drive,37.311543609080374,-120.47195776534251
20654,Park Place and Park Avenue,37.312294374703,-120.47135497204172
20655,Sundance Drive and El Portal Drive,37.3269031830609,-120.47124447505502
20656,Red Top Road and 59,37.087508533154605,-120.49231355137836
20657,Benina Court and Irma Drive,37.35598684930316,-120.48323650733299
20658,Cypress Point Drive and La Costa Court,37.33085949610403,-120.44685876411076
20659,Cypress Point Drive and Legends Court,37.33013994578184,-120.44689006859875
20660,Cypress Point Drive and Cypress Point Drive,37.33013994578184,-120.44689006859875
20661,Cypress Point Drive and Spanish Bay Court,37.33085949610403,-120.44685876411076
20662,Cypress Point Drive and Cypress Point Drive,37.33085949610403,-120.44685876411076
20663,Cypress Point Drive and Augusta Court,37.33013994578184,-120.44689006859875
20664,Mahogany Drive and Willow Way,37.05051850326197,-120.85751749765772
20665,33 and Mccabe Road,37.115212190335406,-121.01546940593266
20666,33 and Santa Nella Boulevard,37.115212190335406,-121.01546940593266
20667,Santa Venetia Street and Laurelwood Drive,37.0791720727361,-120.83696089719494
20668,Fairmont Drive and Cardinal Street,37.08063313490189,-120.82980279621441
20669,Fairmont Drive and Fairmont Drive,37.08063313490189,-120.82980279621441
20670,West Comet Road and West Comet Road,37.09840815677888,-121.01906893412314
20671,West Comet Road and SOUTH MERCURY STREET,37.09840815677888,-121.01906893412314
20672,Prince Charles Court and Queen Elizabeth Drive,37.30500311429081,-120.57885834712714
20673,99 and Le Grand Road,37.224700960313484,-120.37626031468895
20674,99 and 99,37.22101109818125,-120.37102298790529
20675,99 and 99,37.224700960313484,-120.37626031468895
20676,Carillo Court and Sola Court,37.34704329274389,-120.56871156870795
20677,Carillo Court and El Rodebaugh Way,37.34704329274389,-120.56871156870795
20678,Q Street and Main Street,37.30419954264391,-120.49090746069977
20679,Q Street and 18Th Street,37.305201961350775,-120.49032971875361
20680,Q Street and Q Street,37.305201961350775,-120.49032971875361
20681,Q Street and Q Street,37.30419954264391,-120.49090746069977
20682,Harrison Street and Cone Avenue,37.284570263768785,-120.48514304766069
20683,Overland Avenue and Overland Avenue,37.07376206247536,-120.83713789662339
20684,Overland Avenue and Santa Inez Street,37.07376206247536,-120.83713789662339
20685,Camellia Drive and Shaffer Road,37.371353749842136,-120.59558825768718
20686,Camellia Drive and Outrigger Avenue,37.37134481380434,-120.59747550387652
20687,Camellia Drive and Camellia Drive,37.37134481380434,-120.59747550387652
20688,Almond Avenue and Vine Avenue,37.38209680549818,-120.63269545925547
20689,Almond Avenue and Almond Avenue,37.38209680549818,-120.63269545925547
20690,Center Avenue and Valeria Street,36.981775001725126,-120.62660978279769
20691,Center Avenue and Ida Street,36.98268957189413,-120.62661132727865
20692,Center Avenue and Center Avenue,36.981775001725126,-120.62660978279769
20693,Center Avenue and Center Avenue,36.98268957189413,-120.62661132727865
20694,Verona Way and Barriera Drive,37.41502504969331,-120.84496237891418
20695,Verona Way and Verona Way,37.413648352486106,-120.84497608999865
20696,Paulson Road and Redwing Drive,37.334336484741044,-120.4600357353055
20697,Paulson Road and Paulson Road,37.333716244742526,-120.46004665641165
20698,Paulson Road and Paulson Road,37.334336484741044,-120.4600357353055
20699,Sweet Pea Avenue and Daffodil Drive,37.2834282216423,-120.43118202981191
20700,Sweet Pea Avenue and Pluim Drive,37.283429780909444,-120.42906986301965
20701,Sweet Pea Avenue and Sweet Pea Avenue,37.2834282216423,-120.43118202981191
20702,Valeria Street and Carol Avenue,36.98189306997811,-120.63401138492692
20703,Valeria Street and Valeria Street,36.98189306997811,-120.63401138492692
20704,Fruitland Avenue and Capitola Avenue,37.364079620767264,-120.60063882056036
20705,Fruitland Avenue and Fruitland Avenue,37.364079620767264,-120.60063882056036
20706,Old Lake Road and Golf Road,37.375785393070856,-120.45025606065103
20707,Old Lake Road and Old Lake Road,37.375785393070856,-120.45025606065103
20708,Old Lake Road and Crestview Drive,37.3757742648037,-120.45324497068259
20709,Old Lake Road and Old Lake Road,37.3757742648037,-120.45324497068259
20710,Citadel Avenue and Merced Avenue,37.29143795040284,-120.43119378379862
20711,Citadel Avenue and Citadel Court,37.29143795040284,-120.43119378379862
20712,Stonewood Drive and Seventh Street,37.06917636232966,-120.84059952848558
20713,Stonewood Drive and Willmott Avenue,37.06917636232966,-120.84059952848558
20714,Granite Drive and Sandstone Way,37.35937673243586,-120.5860236432468
20715,Granite Drive and Bellevue Road,37.36048230415099,-120.58601009785727
20716,Granite Drive and Granite Drive,37.35937673243586,-120.5860236432468
20717,Gateway Court and Valley Street,37.34649404933672,-120.58679965468038
20718,Gateway Court and Gateway Drive,37.34649404933672,-120.58679965468038
20719,San Pedro Street and San Pedro Street,37.27903804905726,-120.48213671314551
20720,San Pedro Street and G Street,37.27903804905726,-120.48213671314551
20721,San Pedro Street and Soledad Avenue,37.27900471711291,-120.4841230264071
20722,San Pedro Street and San Pedro Court,37.27900471711291,-120.4841230264071
20723,Sunrise Court and Sunrise Avenue,37.32580512587931,-120.53906841122907
20724,Manzanita Drive and Shaffer Road,37.36414346508701,-120.59573215094493
20725,Manzanita Drive and Chestnut Drive,37.36422661943414,-120.59772455314251
20726,Manzanita Drive and Manzanita Drive,37.36414346508701,-120.59573215094493
20727,Manzanita Drive and Manzanita Drive,37.36422661943414,-120.59772455314251
20728,Brookdale Drive and Thorn Avenue,37.3232678129591,-120.44714456433489
20729,Brookdale Drive and Brookdale Drive,37.3232678129591,-120.44714456433489
20730,Crystal Springs Drive and Creekside Drive,37.065231648708995,-120.80934289863676
20731,Crystal Springs Drive and Creekside Drive,37.065231648708995,-120.80934289863676
20732,Rose Avenue and Rose Avenue,37.07056371566383,-120.84524883260296
20733,Rose Avenue and Friguglietti Avenue,37.069850688679544,-120.84525032231412
20734,Rose Avenue and Grove Court,37.07056371566383,-120.84524883260296
20735,Mahoney Road and Turner Avenue,37.372070936252854,-120.91677381933546
20736,Gettysburg Avenue and Lexington Avenue,37.307494577969074,-120.44681413088485
20737,Gettysburg Avenue and Gettysburg Avenue,37.307494577969074,-120.44681413088485
20738,Sierra Nevada Drive and Sierra Madre Drive,37.35243379252593,-120.59139946605178
20739,Sierra Nevada Drive and Diablo Court,37.35243379252593,-120.59139946605178
20740,Sonora Drive and De La Coloma Drive,37.09109567022055,-121.02523815215542
20741,Sonora Drive and De La Coloma,37.09109567022055,-121.02523815215542
20742,Sonora Drive and San Clemente Avenue,37.09161707019307,-121.02467262006505
20743,Sonora Drive and Sonora Drive,37.09161707019307,-121.02467262006505
20744,Sonora Drive and Sonora Drive,37.09109567022055,-121.02523815215542
20745,Freemark Avenue and Irma Drive,37.35456226497633,-120.4821179500324
20746,Freemark Avenue and Freemark Avenue,37.35456226497633,-120.4821179500324
20747,Los Verdes Avenue and Buena Vista Drive,37.326786544838725,-120.49090127096805
20748,Los Verdes Avenue and Paseo Redondo Drive,37.32627570182612,-120.49091165070287
20749,7Th Street and 4Th Avenue,37.2553590217774,-121.00224977157524
20750,7Th Street and 7Th Street,37.2553590217774,-121.00224977157524
20751,99 and Golden State Boulevard,37.45390338677393,-120.80134136657735
20752,99 and 99,37.45244397899658,-120.80005287061496
20753,99 and 99,37.45390338677393,-120.80134136657735
20754,99 and 99,37.45244397899658,-120.80005287061496
20755,Cedar Avenue and Shaffer Road,37.34305931202027,-120.59595797215445
20756,W Street and 22Nd Street,37.31244202480376,-120.49689295591338
20757,W Street and 22Nd Street,37.31244202480376,-120.49689295591338
20758,Anchor Street and Hoover Road,37.10562580577294,-120.4643470436455
20759,Anchor Street and Jefferson Road,37.09829031329933,-120.46435396160035
20760,Anchor Street and Anchor Street,37.10562580577294,-120.4643470436455
20761,140 and Rogers Road,37.302498062827844,-120.5547262733433
20762,140 and 140,37.302498062827844,-120.5547262733433
20763,John Street and John Street,37.28491450174716,-120.4942787555996
20764,John Street and Olivia Court,37.28491450174716,-120.4942787555996
20765,Husman Road and Ingomar Road,37.15858039311063,-120.9684797400863
20766,Husman Road and Ingomar Grade,37.15858039311063,-120.9684797400863
20767,Almondwood Drive and F Street,37.38228913444506,-120.73340179329227
20768,Chandon Court and Montelena Avenue,37.38038318786193,-120.72969933270457
20769,East Avenue and 3Rd Avenue,37.2586277012801,-120.99443050270966
20770,East Avenue and East Avenue,37.2586277012801,-120.99443050270966
20771,Shell Street and Harmony Ranch Drive,37.42217895308748,-120.78058733375136
20772,Shell Street and Shell Street,37.42297198840632,-120.78041323859381
20773,Shell Street and Fortune Court,37.42297198840632,-120.78041323859381
20774,Shaffer Road and Walnut Avenue,37.38949166491455,-120.59524488862749
20775,Shaffer Road and Olive Avenue,37.396709485351984,-120.59510607270215
20776,Shaffer Road and Shaffer Road,37.396709485351984,-120.59510607270215
20777,Shaffer Road and Shaffer Road,37.38949166491455,-120.59524488862749
20778,Ironstone Drive and Sattui Court,37.34171327871985,-120.4810466906088
20779,Ironstone Drive and Round Hill Drive,37.34079344787609,-120.482065403926
20780,Ironstone Drive and Ironstone Drive,37.34171327871985,-120.4810466906088
20781,Quinley Avenue and Stockton Avenue,37.295013606829265,-120.59707030699171
20782,Quinley Avenue and Quinley Avenue,37.29360219399366,-120.59673501964325
20783,Quinley Avenue and Brooks Road,37.29360219399366,-120.59673501964325
20784,Quinley Avenue and Quinley Avenue,37.295013606829265,-120.59707030699171
20785,White Crane Road and Bert Crane Road,37.316519981013805,-120.6327770532082
20786,White Crane Road and Bert Crane Road,37.316519981013805,-120.6327770532082
20787,Loder Lane and Buckner Road,37.27783209944208,-120.44192381562794
20788,Loder Lane and Brimmer Road,37.27819713513767,-120.44133083924318
20789,Elliott Avenue and Station Avenue,37.32033086071713,-120.58682995380775
20790,Elliott Avenue and Elliott Avenue,37.32033086071713,-120.58682995380775
20791,Tokay Circle and Thompson Avenue,37.39017139426273,-120.62355229592784
20792,Tokay Circle and Tokay Circle,37.39017139426273,-120.62355229592784
20793,Pacific Avenue and Campbell Boulevard,37.39243983503176,-120.7353111264614
20794,Pacific Avenue and Winton Parkway,37.39243983503176,-120.7353111264614
20795,Virginia Street and Brodalski Street,37.360884659988294,-120.61909598170921
20796,Barley Lane and Dolomite Drive,37.0470436599561,-120.88249476791755
20797,Barley Lane and Cardoza Road,37.047573162507234,-120.88267060325221
20798,Barley Lane and Barley Lane,37.047573162507234,-120.88267060325221
20799,River Road and Kelley Road,37.350840417930236,-120.96283384813103
20800,Greenfield Drive and North Bear Creek Drive,37.308905615773284,-120.44075498687683
20801,Fairway Court and Morro Bay Lane,37.43961715637417,-120.83529812116066
20802,Souza Road and Pacheco Boulevard,37.05687666424338,-120.85981241644232
20803,Palm Street and North Avenue,37.44118858894523,-120.76746938861974
20804,Palm Street and Palm Street,37.43880830319587,-120.76755490716428
20805,Palm Street and Palm Street,37.44118858894523,-120.76746938861974
20806,Thunderbird Avenue and Bomber Drive,37.37268291636635,-120.57298727466019
