length_miles,road_name
0.1214,COLLEGE AVENUE
0.0909,WEST 4TH STREET
0.0489,BERKELEY COURT
0.0555,PAULSON ROAD
0.2145,DAIRY LANE
0.0475,SYLVIA STREET
0.053,SHASTA DRIVE
0.0513,RACQUET CLUB DRIVE
0.0914,E STREET
0.0104,LINDEN COURT
0.0664,SNOW GOOSE DRIVE
0.0552,JENSEN ROAD
0.9981,JERSEY ROAD
0.0486,OAKHURST COURT
0.0199,ST BONAVENTURE DRIVE
0.0488,GARDEN STREET
0.1633,NORTH MERCEY SPRINGS ROAD
0.0487,HALF DOME AVENUE
0.201,CRYSTAL DRIVE
0.0375,SANTIAGO AVENUE
0.0755,3RD AVENUE
4.0228,WEST WASHINGTON ROAD
0.0584,REINES COURT
0.5461,I-5 ON RAMP
0.0853,PARSONS AVENUE
0.1488,DENVER WAY
0.1191,EAST CHILDS COURT
0.0457,BRIARWOOD DRIVE
0.1154,TRUDY WAY
0.0304,ARDEN LANE
0.0164,EAST JEFFERSON ROAD
0.0522,FIRST STREET
0.0477,SOLEDAD AVENUE
0.0228,I-5
0.9489,SOUTH HIGHWAY 33
0.1357,PRAIRIE SPRINGS DRIVE
0.0401,SEQUOIA WAY
0.0608,WEST K STREET
0.0518,LAURELWOOD DRIVE
0.0758,T STREET
0.0705,PALERMO DRIVE
0.3152,SANTA FE GRADE
0.3207,LEE ROAD
0.049,BULLER STREET
0.053,SUMMERFIELD DRIVE
0.0735,NUTCRACKER COURT
0.1025,LINE DRIVE
0.2179,RAINIER DRIVE
0.0746,COLE STREET
0.0758,K STREET
0.0255,FAY DRIVE
0.0341,SOUTH T STREET
0.048,LA VINA CIRCLE
0.0756,SIXTH STREET
0.034,CARDOZA ROAD
0.0375,RUTHERFORD AVENUE
0.0142,SAN JOAQUIN COURT
0.061,PARSONS AVENUE
0.0476,HERITAGE DRIVE
0.0761,N STREET
0.0337,ERSKINE AVENUE
0.0506,ATWATER BOULEVARD
0.4918,FIELDS ROAD
0.1012,WATERFORD WAY
0.1309,CROWELL STREET
0.0769,K STREET
0.2349,WILLOWBROOK AVENUE
0.0185,FIFTH STREET
0.1947,EXPLORADOR DRIVE
0.0686,VANDERBILT COURT
0.0488,ROSELLE DRIVE
0.0259,SUMMIT WAY
0.0768,BRIDALVEIL COURT
0.0914,5TH STREET
0.0487,NORTH STREET
0.0323,WEST HIGHWAY 152
0.0049,SOUTH TYLER ROAD
0.0928,NORTH PLAINSBURG ROAD
0.1153,SANSONI STREET
0.0494,SORBO COURT
1.0164,MCHENRY ROAD
0.1637,NORTH HIGHWAY 99
0.0285,EAST MISSION AVENUE
0.122,PIONEER ROAD
0.4984,WHITE CRANE ROAD
0.0475,ARCANGEL AVENUE
0.1282,SOUTH HIGHWAY 99
0.4931,HOBART AVENUE
0.0953,CALIFORNIA AVENUE
0.0712,BEDFORD DRIVE
0.1104,ORION DRIVE
0.1573,COGSWELL CIRCLE
0.032,SANTA CRUZ COURT
0.0594,ALMONDWOOD DRIVE
0.0607,ACADEMY DRIVE
0.4972,NORTH BERT CRANE ROAD
0.0879,SOUTH PARSONS AVENUE
0.0301,LUCY AVENUE
0.0845,FRANK AVENUE
0.0022,DWIGHT WAY
1.769,HIGHWAY 165
0.0263,NOTTINGHAM AVENUE
0.1255,PATRICIA LANE
0.0757,BRADBURY ROAD
0.0433,MARY LANE
0.1005,HILLCREST ROAD
0.5022,WASHINGTON BOULEVARD
0.0784,HART DRIVE
0.1065,LUCILLE LANE
0.4972,WEIR AVENUE
0.0745,EUREKA COURT
3.0343,SANTA FE GRADE
0.2507,MAGNOLIA AVENUE
0.5851,WEST HIGHWAY 152
0.0335,MONTGOMERY STREET
0.0623,EAST 27TH STREET
0.0818,LOUGHBOROUGH DRIVE
0.0489,SAN RAMON LANE
0.01,SOUTH HIGHWAY 33
0.157,NORTH SANTA ANA STREET
0.1716,WEST HIGHWAY 152 OFF RAMP
0.1352,EAST ALEXANDER AVENUE
0.1044,SOUTH MERCEY SPRINGS ROAD
0.0904,L STREET
0.0916,MERCEY SPRINGS ROAD
0.0246,RAMBLER ROAD
0.0756,T STREET
0.0473,THIRD STREET
0.0625,BROADWAY
0.0517,CHENIN BLANC STREET
0.0052,STRETCH ROAD
2.0755,HIGHWAY 99
2.7696,HIGHWAY 99
0.0918,VINA COURT
0.0755,H STREET
0.0647,ALFALFA AVENUE
1.0063,REILLY ROAD
0.4984,CRANE AVENUE
0.2759,SHULTZ ROAD
0.0896,MARIGOLD COURT
0.0396,FELSITE STREET
0.1062,ALMOND STREET
0.0858,KATHY AVENUE
0.0296,OLIVEWOOD DRIVE
0.0767,DRAKELEY AVENUE
0.1133,STARWAY AVENUE
0.5002,WINTON WAY
0.0324,LAS FLORES CIRCLE
0.0347,MAGNOLIA WAY
0.0321,RENSSELAER COURT
0.0605,FOURTH STREET
0.0757,2ND AVENUE
0.0366,GARDEN STREET
0.4301,16TH STREET
0.0762,T STREET
0.0599,SANTA MARIA ROAD
1.5755,INGOMAR GRADE
0.0469,LA HABRA STREET
0.0541,KINGSLAND AVENUE
0.2629,BECK ROAD
0.123,OVERLAND AVENUE
0.0908,WEST 12TH STREET
0.131,NORTH JUPITER STREET
0.1312,PIEDMONT DRIVE
0.0765,Q STREET
0.5022,ARBOR WAY
0.0488,WHITEWATER WAY
0.1808,HARDSTAND AVENUE
1.0288,DICKENSON FERRY ROAD
0.092,WEST 7TH STREET
0.0502,BARKER LANE
0.0758,FIFTH STREET
0.0916,FRUITLAND AVENUE
0.0979,DEVONWOOD DRIVE
0.061,WEST I STREET
0.0314,HUNTINGDALE COURT
0.0549,HARMONY RANCH DRIVE
0.0899,H STREET
0.0546,SUMMER COURT
0.0962,EAST SAN PEDRO STREET
0.5022,SYCAMORE STREET
0.0756,WILLOWBROOK
0.4446,VASSAR AVENUE
0.0672,BARCELONA STREET
0.0897,MERRILL PLACE
0.0929,ELGIN AVENUE
0.0487,WELLS AVENUE
0.1692,MARTIN LUTHER KING JR WAY OFF RAMP
0.0306,GOLDEN OAK LANE
0.9816,PHILLIPS ROAD
0.0625,MABEL AVENUE
0.0694,SAN LORENZO STREET
0.0914,WEST 20TH STREET
0.0607,SEVENTH STREET
0.0507,MEADOW STREET
0.098,ABBY CIRCLE
0.0663,GREEN SANDS AVENUE
0.0481,CAPITOLA AVENUE
3.3328,WEST SANDY MUSH ROAD
0.0991,INGOMAR GRADE
0.0188,NEPTUNE STREET
2.0607,ARBURUA ROAD
0.0431,FAWCETT LANE
0.0996,VINE AVENUE
0.5557,I-5
0.0659,VALERIA STREET
0.7532,TURLOCK ROAD
1.0084,EAST SANTA FE AVENUE
0.5046,PEPPER STREET
0.0037,WEST LOPES AVENUE
1.5028,ATHLONE ROAD
0.1442,BROADWAY AVENUE
0.0506,CONESTOGA DRIVE
0.0514,OAK GROVE LANE
0.081,RENEGADE CIRCLE
0.0655,SWALLOW STREET
0.0855,SUSSEX DRIVE
0.0485,CHENIN BLANC STREET
0.0302,SOUTH G STREET
0.4918,FARMLAND AVENUE
0.0604,CASTLE DRIVE
0.0485,SANTA CRUZ AVENUE
0.0509,NEVA COURT
0.2562,MORLEY AVENUE
0.0959,LARKSPUR AVENUE
0.0648,WEST PACHECO BOULEVARD
0.2085,WEST H STREET
0.0523,BROOKDALE AVENUE
0.0587,EARL STREET
0.1714,EAST MISSION AVE ON RAMP
0.0909,NATHAN COURT
0.0904,EAST SANTA FE AVENUE
0.0684,SHAFFER ROAD
0.0211,APRON AVENUE
0.0927,WEST 19TH STREET
0.5365,COTTON ROAD
0.0493,SAN RAMON LANE
0.0404,WHITNEY COURT
0.0675,C STREET
0.0757,G STREET
0.5326,JOHNSON ROAD
1.0013,SOUTH CENTER AVENUE
0.057,MCDONALD AVENUE
0.1349,NOTTINGHAM CIRCLE
0.2507,MCKEE ROAD
0.1402,EAST BELLEVUE ROAD
0.1769,BEECHCRAFT AVENUE
0.0784,KLAMATH DRIVE
0.0419,ESTANCIA DRIVE
0.0641,LINDSEY COURT
0.2144,SOUTH PARSONS AVENUE
0.0657,DINKEY CREEK AVENUE
0.7346,HIGHWAY 99
0.108,OLIVE AVENUE
0.8635,TRINDADE ROAD
0.0222,SOUTH AVENUE
0.4748,WEST HIGHWAY 140
0.0538,STONE CREEK DRIVE
0.1896,CANYON DRIVE
0.5939,HIGHWAY 99
0.4901,WHITWORTH ROAD
0.9949,FOX ROAD
0.7326,HIGHWAY 99
0.0867,CESSNA WAY
0.0308,OLIVE AVENUE
0.0554,CEDARWOOD COURT
0.0163,BUHACH ROAD
0.1507,EAST CARDELLA ROAD
0.1273,NORTH COFFEE STREET
0.1384,SAHOTA COURT
0.1558,SAN LORENZO STREET
0.026,WHITE DOVE AVENUE
0.0655,HERMOSA DRIVE
0.1053,MARKET STREET
0.056,MANSIONETTE DRIVE
0.0496,PAYNE AVENUE
0.0479,SKYLARK AVENUE
0.0619,RYEGRASS WAY
1.9939,MINTURN ROAD
0.1231,PEACH AVENUE
0.0829,RACQUET CLUB DRIVE
0.0486,SOUTH CANAL STREET
0.0604,DAVIS STREET
0.0525,NORTH SANTA ANA STREET
0.028,WILLOWBROOK AVENUE
0.0514,DULCINEA STREET
0.829,BRAZO ROAD
0.1409,SOMERS DRIVE
1.4404,RIVER ROAD
0.0275,NORTH HIGHWAY 59
0.1303,DOS PALOS AVENUE
0.2014,JOHNSON ROAD
0.0568,G STREET
0.6471,MERCED AVENUE
0.0341,SOUTH CENTER AVENUE
0.1092,STADIUM LANE
0.6225,LINGARD ROAD
0.1785,LANCASTER STREET
0.0103,FIR AVENUE SOUTH
0.1075,BENICIA COURT
0.0409,NORTH CREEKSIDE DRIVE
0.0358,SUNRISE COURT
0.051,ARGUELLO DRIVE
0.0502,GRANDVIEW DRIVE
0.0671,FAY DRIVE
0.0805,TOPEKA DRIVE
0.1063,HARTLEY COURT
0.1239,STERN DRIVE
0.852,WEST SANDY MUSH ROAD
0.0366,THIRD AVENUE
0.0604,MCKINLEY STREET
0.0521,RHODA AVENUE
0.0617,MILLUX AVENUE
0.0471,EUCALYPTUS STREET
0.1845,V ST OFF RAMP
0.1207,LEXINGTON AVENUE
0.3479,SANTA FE GRADE
0.1066,KANSAS AVENUE
0.0327,ANCONA STREET
0.0901,WASHINGTON STREET
0.0469,EAST 20TH STREET
0.0726,WEST DONNA DRIVE
0.1091,QUAIL AVENUE
0.7165,GRIFFITH AVENUE
0.105,PAIGE DRIVE
0.0816,NORTH MAIN STREET
0.0684,E STREET
0.0759,U STREET
0.1451,BRANCO AVENUE
0.2409,SARBO ROAD
0.0522,JEREMY COURT
0.2974,WEST CHILDS AVENUE
0.0903,WEST 20TH STREET
0.096,QUEEN ELIZABETH DRIVE
0.0355,THISTLE LANE
0.2251,FENTEM ROAD
0.0038,BUCHANAN HOLLOW ROAD
0.0512,WILLOW STREET
0.0065,VALERIA STREET
0.7031,KAHLON ROAD
0.0895,EMDE LANE
0.0429,RANCHO DEL REY DRIVE
0.0885,MANDEVILLE LANE
0.2299,BEACHWOOD DRIVE
0.0619,JACKSON AVENUE
0.0903,WEST 21ST STREET
1.0015,WEST HIGHWAY 152
0.5049,GROVE AVENUE
0.0574,AYALA COURT
0.1215,CHALLENGER DRIVE
0.025,MIDWAY ROAD
0.0257,OREGON DRIVE EAST
0.0766,TASHIMA COURT
0.081,2ND AVENUE
0.0509,RENSSELAER DRIVE
0.0496,MEADOWLARK AVENUE
0.0165,WEST NORTH BEAR CREEK DRIVE
0.5645,SUNNY ACRES AVENUE
0.0716,PARK AVENUE
0.0083,HIGHWAY 99
0.054,SUNSET DRIVE
0.0985,CITRUS AVENUE
0.0318,NORTHRUP ROAD
0.0644,BROWNELL AVENUE
0.0583,JETLIFT DRIVE
0.06,G STREET
0.0674,LAUREL AVENUE
0.2146,GRAND AVENUE
0.172,VINEYARD DRIVE
0.0909,H STREET
0.0765,5TH AVENUE
0.1276,DYNES STREET
0.1583,EAST CLINTON AVENUE
0.0974,JORDONOLLA WAY
0.0051,VINEWOOD AVENUE
0.0606,7TH STREET
0.0906,SCHROPP DRIVE
0.0568,LOUGHBOROUGH DRIVE
0.0928,WEST 26TH STREET
0.652,WEST SANDY MUSH ROAD
0.1008,EAST OLIVE AVENUE
0.1027,MESA STREET
0.0908,7TH STREET
0.4932,SOUTH HIGHWAY 59
0.1601,EDWARDS AVENUE
0.0589,MCSWAIN ROAD
0.4058,NORTH HIGHWAY 99
0.0058,PALO ALTO STREET
0.0511,ASHMOUNT LANE
0.2199,DODDER DRIVE
0.0405,WEST NORTH BEAR CREEK DRIVE
0.0415,WILLOWBROOK DRIVE
0.1284,YORKSHIRE DRIVE
0.0809,SANTA BARBARA STREET
0.0742,EL CAJON COURT
0.072,PALO ALTO STREET
0.184,CONE AVENUE
0.098,GETTYSBURG AVENUE
0.0366,CHAMPAGNE WAY
0.0262,NEWPORT AVENUE
0.0464,LOUGHBOROUGH DRIVE
0.1297,GREENBRIAR DRIVE
0.0751,R STREET
0.0496,THIRD STREET
0.4103,RANCHERO LANE
0.0472,SOUTH G STREET
0.1798,R STREET
0.2856,EAST MISSION AVE ON RAMP
0.0788,HIGHWAY 165
0.0905,WEST 25TH STREET
0.0596,TOWE COURT
0.2419,WASHINGTON BOULEVARD
0.0526,BLUSH STREET
0.0445,ROCKPORT DRIVE
0.0182,EAST 27TH STREET
0.0868,REDWOOD AVENUE
0.1194,SUNNYFIELD DRIVE
0.0491,HANSEN AVENUE
0.0598,PARK STREET
0.2431,BEL AIR DRIVE
0.1437,MISSION DRIVE
0.2101,WEST 7TH STREET
0.0957,FRANK AVENUE
1.2297,ERRECA ROAD
0.0389,BANCROFT DRIVE
0.0495,W STREET
1.4861,WEIR AVENUE
0.0463,RAINIER DRIVE
0.0517,BLUFF DRIVE
0.373,WARD ROAD
0.0309,LODI ROAD
0.4081,SOUTH CANAL SCHOOL ROAD
0.0649,JUNIPER AVENUE
0.0914,E STREET
0.0758,P STREET
0.1124,STACEY COURT
0.0354,ANDOVER WAY
0.5009,JOHNSON AVENUE
0.1831,SHAFFER ROAD
0.499,PALM AVENUE
0.1804,SANTA FE DRIVE
0.0627,DRAKE AVENUE
0.0295,LE GRAND ROAD
0.0404,TOLMAN WAY
0.0782,WINTON WAY
0.1646,SAN CLEMENTE DRIVE
0.0907,WEST 18TH STREET
0.1003,PAJARO DRIVE
0.0302,BAYLEE COURT
0.1135,HINTON AVENUE
0.1579,NORTH DWIGHT WAY
0.2993,NORTH MERCEY SPRINGS ROAD
0.0673,MAPLE COURT
0.5076,CRESSEY WAY
0.0232,WYATT EARP COURT
0.0759,M STREET
0.2642,SECOND AVENUE SOUTH
0.128,GEER AVENUE
0.5016,ARROYA AVENUE
0.0623,WASHINGTON STREET
0.0474,WATTS STREET
0.0471,CALLIE STREET
0.0498,MAGNOLIA DRIVE
0.6121,SHAFFER ROAD
0.6036,ARBURUA ROAD
0.0791,FALLING OAK AVENUE
0.0626,GUS VILLALTA DRIVE
1.0128,PIONEER ROAD
0.009,EAST FARMLAND AVENUE
0.4947,DENTON & LEAK ROAD
0.0227,HAMMATT AVENUE
0.0414,PRUSSO STREET
0.6219,MCKEE STREET
2.1163,INGOMAR GRADE
0.0468,LANGLEY COURT
0.1458,TRUCKEE DRIVE
0.0208,WINTON WAY
0.0557,VIA PALERMO
0.0778,SAN CLEMENTE AVENUE
0.0741,BLOSSOM STREET
0.0501,SOUTH N STREET
0.4931,BRANNON AVENUE
0.0744,SIXTH STREET
0.1297,DATE DRIVE
0.0957,WEST AVENUE
0.5077,GERARD AVENUE
0.8134,BUNKER ROAD
0.3037,GOVE ROAD
0.1568,NORTH SANTA MONICA STREET
0.1,NICHOLAS PLACE
1.0108,CENTER AVENUE
0.1716,CENTER AVENUE
0.0667,SOUTH TENTH STREET
0.1527,MERCED COURT
0.3835,WEST HIGHWAY 152 OFF RAMP
0.0901,EUCALYPTUS STREET
0.0175,MARTIN LUTHER KING JR WAY
0.0925,WEST 4TH STREET
0.4896,WEST CLEVELAND ROAD
0.0678,LANDER AVENUE
0.0464,MCKEE ROAD
2.1152,HUTCHINS ROAD
0.0497,NEPLUS COURT
0.0555,HICKORY AVENUE
0.0469,GABRIEL DRIVE
1.0041,EAST ROOSEVELT ROAD
0.0968,LEHIGH DRIVE
0.1805,BLISS ROAD
0.0406,HIGHWAY 99
0.0909,WEST 4TH STREET
0.0485,WOOD DUCK DRIVE
0.2431,BUHACH ROAD
0.0382,LOUGHBOROUGH DRIVE
0.0501,CEDAR CREST DRIVE
0.0475,WEST L STREET
0.0918,BIGLER DRIVE
0.0622,LAUREL AVENUE
0.0496,MAGNOLIA DRIVE
0.0915,WEST 21ST STREET
0.1434,WILLMOTT AVENUE
0.0732,WHITE PINES COURT
0.4994,CRANE AVENUE
0.0689,MERCED STREET
0.0152,SECOND STREET
0.0522,RAVENSWOOD DRIVE
0.0733,ELIZABETH COURT
0.0539,COTTONWOOD ROAD
0.087,IRIS COURT
0.0455,NORTH HIGHWAY 99
0.053,KERNLAND AVENUE
0.0331,DRAKELEY AVENUE
0.0507,MAHOGANY DRIVE
0.0461,GREENLAND DRIVE
0.0283,BARRIERA DRIVE
0.0479,MYERS LANE
0.0561,STRATFORD AVENUE
0.0736,HOSPITAL AVENUE
0.0633,LE GRAND ROAD
0.076,P STREET
0.0548,ELAYNE DRIVE
0.0625,LUCERNE AVENUE
0.8853,ROMERO ROAD
0.0464,UNNAMED
0.0532,EGRET DRIVE
0.0716,SANTA RITA STREET
0.0814,PACIFIC AVENUE
0.3148,GROVE AVENUE
0.0259,EAST MISSION AVENUE
0.0657,THIRD STREET
0.0607,HINTON AVENUE
0.0222,SHAFFER ROAD
0.0536,STONYBROOK AVENUE
0.5043,VAN CLIEF ROAD
0.5027,VINCENT ROAD
0.0397,KELSO STREET
0.0873,ACADEMY DRIVE
0.017,MITCHELL AVENUE
0.0875,POINTE LOUROSE AVENUE
0.0832,SOUTH N STREET
0.0762,FOURTH STREET
0.0458,PARSONS AVENUE
0.0295,TREVISO COURT
0.0239,KALEY AVENUE
0.1391,JUNEAU COURT
0.081,HANLON AVENUE
0.0448,GIANNONE COURT
0.1258,VERNAL AVENUE
0.025,MITCHELL AVENUE
0.0704,IRIS LANE
0.0367,EAST STARLING COURT
0.0886,TATUM AVENUE
0.0907,WEST SANTA FE AVENUE
0.0485,MANDARIN AVENUE
0.0651,WINERY COURT
0.1977,JOEY'S COURT
0.046,THIRD STREET
0.0464,OVERLAND AVENUE
1.0086,ORTIGALITA ROAD
0.0265,CHEROKEE AVENUE
0.1239,IOWA AVENUE
0.0384,PALERMO DRIVE
0.0501,ESPLANADE DRIVE
0.0759,SIXTH STREET
0.5006,LEGION AVENUE
0.0705,ELMA DRIVE
0.0475,BIRCHWOOD AVENUE
0.0607,7TH STREET
0.0466,COTTONWOOD ROAD
0.0985,MEADOWS AVENUE
0.0568,BIRCH STREET
0.0764,SEVENTH STREET
0.6535,ALVES ROAD
0.08,CARAWAY COURT
0.0258,NEWPORT AVENUE
0.0971,BELL DRIVE
0.05,MONTICELLO STREET
0.0906,LINDA VISTA STREET
0.9981,WEST HIGHWAY 140
0.0635,SHAIN AVENUE
0.5043,VALERIA AVENUE
0.1003,DOVE STREET
0.0615,SIMPSON AVENUE
0.0651,LAS PALMAS STREET
0.0638,SAN JOSE AVENUE
0.0456,3RD AVENUE
0.0447,SAGUARO COURT
0.2273,PACIFIC DRIVE
0.0102,PALO ALTO STREET
0.0956,RANCHO GRANDE CIRCLE
1.1844,AVERY ROAD
0.0481,LOMA LINDA CIRCLE
0.0937,SUNCREST STREET
0.0561,MANZANITA DRIVE
0.0476,WELLS AVENUE
0.133,AVENUE ONE AVENUE
1.004,WEST HIGHWAY 152
0.4994,GRIFFITH AVENUE
0.0443,CLEAR LAKE DRIVE
0.0874,HIGHWAY 99 ON RAMP
0.1235,ALYSSA DRIVE
0.0605,SUNSET COURT
1.0127,MCMASTER ROAD
1.9569,OAKDALE ROAD
0.5073,EAST HIGHWAY 140
0.0551,STRATHMORE PLACE
0.5102,HULEN ROAD
0.049,EL DORADO COURT
0.1094,HORIZONS AVENUE
0.0754,AMERICAN AVENUE
0.0725,DAVID COURT
0.0832,EL TESORO LANE
0.103,ANTIOCH COURT
0.3142,HIGHWAY 99
0.0574,SHELBY STREET
0.0777,SEAPORT VILLAGE DRIVE
0.1223,CRAWFORD STREET
0.1048,OATGRASS WAY
0.1465,WEST NORTH BEAR CREEK DRIVE
0.0532,BROOKDALE DRIVE
0.0822,SANTA BARBARA STREET
0.0585,FREEMARK AVENUE
0.0621,EAST 26TH STREET
0.0875,NEVADA AVENUE
0.1898,NORTH QUINLEY AVENUE
0.0598,SWAN STREET
2.133,LAGUNA SECA ROAD
0.0464,CAMDEN DRIVE
0.4728,SANCHES ROAD
0.2327,COLONY STREET
0.1074,WEST BELLEVUE ROAD
0.1493,MARYBELLE DRIVE
0.1014,BRADBURY ROAD
0.0466,CENTER AVENUE
0.2055,WEST SANDY MUSH ROAD
0.3261,OLIVE AVENUE
0.1038,WEST EL PORTAL DRIVE
0.0911,WEST 21ST STREET
0.017,CALIMYRNA AVENUE
0.0441,FIR AVENUE
0.1065,NIGHTINGALE COURT
0.1505,WARD ROAD
0.0907,WALNUT AVENUE
0.5046,SOUTH HIGHWAY 59
0.7535,SOUTH HIGHWAY 59
0.1267,FOURTH AVENUE
0.0748,VACA WAY
0.1582,WHITWORTH ROAD
0.0987,SEVENTH STREET
0.0422,BRIGHTON COURT
0.122,PICKERING COURT
0.9696,WALNUT AVENUE
0.4949,EAST CHILDS AVENUE
0.0774,GOLDEN LEAF DRIVE
0.0804,EAST HOLLY AVENUE
0.076,SECOND STREET
0.0531,EAST 27TH STREET
0.0435,WILLSON AVENUE
0.083,ELGIN AVENUE
0.0538,FAVIER DRIVE
0.1015,CHEYENNE DRIVE
0.0883,EMORY COURT
0.0771,MADISON STREET
0.0606,HERITAGE DRIVE
0.0439,CHESHIRE COURT
0.0764,WEDEL AVENUE
1.135,SOUTH AVENUE
0.0061,PIONEER ROAD
0.9362,ISLAND ROAD
0.0769,WESTWOOD DRIVE
0.5019,SHAFFER ROAD
0.0847,CABERNET STREET
0.0446,SNOW GOOSE DRIVE
1.0006,BUNKER ROAD
0.1792,MERCED AVENUE
0.1638,STATION AVENUE
0.0581,SPRING VALLEY DRIVE
0.0444,BUENA VISTA DRIVE
0.033,BLOSSOM STREET
0.0504,BELLA STREET
0.0068,SOUTH WEAVER AVENUE
0.0488,HAMMATT AVENUE
0.0935,ROCKPORT COURT
0.497,STEINBERG ROAD
0.084,DEBORAH COURT
0.0356,WILLOWBROOK AVENUE
0.0475,SUNRISE AVENUE
0.0717,FALCON COURT
0.0396,CAMPBELL STREET
0.1038,NORTH MAIN STREET
0.1023,ORTIGALITA ROAD
0.1608,LINDEN AVENUE
0.0102,VIA MILANO
0.0852,ROBERT STREET
2.0108,EAST CHILDS AVENUE
0.0561,M STREET
0.1394,KINO COURT
0.1183,KISHI DRIVE
0.2805,EAST CHILDS AVENUE
0.1157,SIRIN COURT
0.4927,WASHINGTON BOULEVARD
0.0508,SUGARBIRD COURT
0.0758,P STREET
0.2907,WEST HIGHWAY 140
0.0582,CORDELIA COURT
0.0518,WAINWRIGHT AVENUE
0.1382,MICHELLE AVENUE
0.0287,SIBLEY COURT
0.0073,SOUTH HIGHWAY 165
0.092,LOUGHBOROUGH DRIVE
0.063,DEXTER COURT
0.1287,CENTER AVENUE
0.5009,AUBREY AVENUE
0.0485,LINDEN AVENUE
0.0266,FIR AVENUE
0.2589,WEST HIGHWAY 140
0.0422,ELLISON COURT
0.0534,COOK STREET
0.0398,STONEWOOD DRIVE
0.0492,SWEET PEA AVENUE
0.0231,PALO ALTO STREET
0.0253,HART DRIVE
0.0725,JUNIPER AVENUE
0.0472,AREZZO AVENUE
0.0497,SHANKS ROAD
0.5631,GAMBLE ROAD
0.0312,O STREET
1.0139,ROSE GARDEN ROAD
0.0485,FORTUNE COURT
0.4164,HIGHWAY 99 ON RAMP
0.1268,ELM STREET
0.0528,LINDEN AVENUE
0.3279,SANTA FE ROAD
0.2663,I-5
1.5103,WILLIAMS AVENUE
0.0555,SOUTH HIGHWAY 33
1.8067,JORDAN ROAD
0.0268,ELM AVENUE
0.0489,SIBLEY PLACE
0.0968,FRONTIER STREET
0.0792,NOVATO COURT
0.0529,NORTH HIGHWAY 99
0.0389,SOUTH ELEVENTH STREET
0.0763,K STREET
0.336,HIGHWAY 99
0.2435,JENSEN ROAD
1.0066,SUNNY ACRES AVENUE
0.0889,CANAL DRIVE
0.1618,G STREET
0.1203,V ST OFF RAMP
0.0861,SUMMIT LANE
0.1275,SANTA CRUZ DRIVE
0.1327,HERMAN STREET
0.0412,SCHENDEL ROAD
0.1337,HERROD AVENUE
0.0198,G STREET
0.0494,HINTON AVENUE
0.5045,PALM AVENUE
0.0329,GUS VILLALTA DRIVE
0.5008,SHAIN AVENUE
0.0144,WINTON WAY
0.0376,REECE WADE DRIVE
0.0909,E STREET
0.0507,HEARST COURT
0.9517,REILLY ROAD
0.0669,HIGHWAY 99
0.0321,PERSIMMON COURT
5.3123,WEST HIGHWAY 152
0.0931,EAST CHILDS AVENUE
0.5683,CAMPBELL BOULEVARD
0.0523,LEONARD AVENUE
0.05,TIFFANY LANE
0.3646,PLAZA DRIVE
0.0162,SOUTH AVENUE
0.06,DAVIS STREET
0.0907,WEST 20TH STREET
0.0294,EAST 26TH STREET
0.0143,WOODDALE COURT
0.0627,GETTYSBURG AVENUE
0.0414,GIANNINI ROAD
0.0331,SUMMERGLEN DRIVE
0.0475,SHIRLEY STREET
0.0711,GRENACHE COURT
0.0492,PARTRIDGE DRIVE
0.0438,BONJOUR COURT
0.0827,PRINCETON COURT
0.0349,BIXBY WAY
0.0461,PIRA DRIVE
0.1836,PLACE ROAD
0.0909,F STREET
0.0853,STEARMAN STREET
0.1477,WEST GERARD AVENUE
0.0569,FERN STREET
0.0634,R STREET
0.0854,WINTON WAY
0.0544,MONTANA AVENUE
0.1151,NORTH HIGHWAY 59
0.3643,WEST 14TH STREET
0.3563,CORA LANE
0.048,ERSKINE AVENUE
0.1295,ELGIN AVENUE
0.0769,FRESNO ROAD
0.2673,LA GRANGE ROAD
0.0342,SURF COURT
0.1521,GRANITE DRIVE
0.05,LAURELWOOD DRIVE
0.2479,SOUTH THORNTON ROAD
0.0351,APPLE LANE
0.0481,DE ANZA AVENUE
0.0971,NORFOLK COURT
0.0718,CURRY VILLAGE COURT
0.1013,TRAVERTINE WAY
0.1743,STATION AVENUE
0.135,NORTH SANTA INEZ STREET
0.3406,GERTRUDE AVENUE
0.0491,PISMO WAY
0.0559,SOLSTICE AVENUE
0.0698,REDWOOD AVENUE
0.0759,I STREET
0.0323,GOLDEN OAK LANE
0.0305,MESA COURT
0.1581,SOUTH COFFEE STREET
0.0419,ARDEN LANE
0.0844,DOROTHY DRIVE
1.5723,MIDWAY ROAD
0.0325,SCHENDEL ROAD
0.0604,WEST M STREET
0.1919,PLAINSBURG ROAD
0.0498,VILLA DRIVE
0.1918,JUNIPER AVENUE
0.0608,E STREET
0.0339,BRIMMER ROAD
0.0814,RANCHO GRANDE CIRCLE
1.5295,NORTH BERT CRANE ROAD WEST
0.0607,BROADWAY AVENUE
0.0614,LOUISE AVENUE
0.2253,NORTH HIGHWAY 99
0.1972,WEST PACHECO BOULEVARD
0.0481,CAMEO WAY
0.0267,CALLIE STREET
1.833,BUTTS ROAD
0.0868,PIRA DRIVE
0.0768,V STREET
0.1029,NORTH BUHACH ROAD
0.0914,WASHINGTON STREET
0.0969,VILLAGE CIRCLE DRIVE
0.1108,FIFTH STREET
0.5259,BUHACH ROAD
